n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
10,-2,1.140175425099138,-3.4,1.019803902718557,-1.3166666666666667,0.1855921454276674,-1.2333333333333334,0.2905932629027116,-1.5434817813765185,0.14714526860423427,-0.000600065801803346,0.00022164761063132255,0,0
12,-1.25,0.2472066162365221,-1.7,0.6000000000000001,-1.46,0.38262252939417984,-1.3666666666666667,0.5811865258054231,-1.3183862801702069,0.1819022179859724,-0.0013193629195687635,0.00020490987064701794,0,0
14,-1.2666666666666666,0.38873012632302006,-2.3,0.8717797887081347,-1.2833333333333332,0.42031734043061636,-1.3,0.4521553322083512,-1.4430075187969922,0.15397086401625154,-0.0014016165411621173,0.0003277319110626089,0,0
15,-1.4666666666666666,0.5312459150169743,-3.1,2.0099751242241783,-0.8714285714285716,0.12380952380952381,-1.3166666666666669,0.8602325267042626,-1.0425871473293038,0.11583972017393905,-0.0008459473365639671,6.030974793718901E-05,-1,-1
18,-1.4933333333333334,0.8603358517333669,-2.0466666666666664,0.9819708074411717,-1.2399999999999998,0.38262252939417984,-1.5333333333333332,0.5692099788303083,-1.0343117913832198,0.13726758201201766,-0.0011439083479859425,0.00024381587864485976,-1,-1
20,-0.7166666666666667,0.49732618404155365,-1.5933333333333333,1.7111919172839083,-0.5571428571428572,0.25890051845844164,-0.5142857142857142,0.18844151368961312,-0.6746575883919356,0.11209766278363437,-0.0003764395878013936,9.195047900849233E-05,-1,-1
24,-0.5976190476190476,0.09770611680325328,-1,0.21081851067789195,-0.4809523809523809,0.17667244246751568,-0.6966666666666667,0.2852679052711289,-0.7332666774176209,0.05316840817869532,-0.00044291990096467337,0.00010074487352225198,-1,-1
25,-0.8547619047619047,0.224416603199013,-1.4766666666666668,0.3017725412735007,-0.8628571428571428,0.17180910146711897,-0.7024242424242424,0.15809239315989546,-0.5891140069551155,0.05523844650085563,-0.00038057484026794215,6.497228226302486E-05,-1,-1
30,-0.7145454545454546,0.24510937196292346,-1.1416666666666666,0.5174724898753341,-0.5266666666666667,0.2001974334143148,-0.5307142857142857,0.1587515065009669,-0.4867698053461439,0.02257818200643877,-0.0004696096790469086,9.138210060905299E-05,-1,-1
35,-0.49982683982683984,0.17132066217602485,-0.9442424242424241,0.4210512010028377,-0.4392857142857142,0.1417816660091372,-0.4284421460892049,0.048694466175524365,-0.4105136773769086,0.05073695862881883,-0.00024550601571604396,7.305658533121216E-05,-1,-1
40,-0.41435231435231434,0.13890647380823412,-0.886984126984127,0.5875069567998611,-0.4002197802197802,0.12657203726843783,-0.3833333333333333,0.1543768102614031,-0.38122813508104236,0.03575908647044437,-0.00023284947534511733,1.58166014858011E-05,-1,-1
45,-0.6120634920634922,0.2159514330028254,-1.0299999999999998,0.31874754901018454,-0.3532900432900433,0.07723584311366942,-0.3938927738927739,0.08015671372485704,-0.34363162757640364,0.017269319833629268,-0.00021264505916956865,2.780591031675476E-05,-1,-1
50,-0.3208311688311688,0.05016428399535947,-0.7433333333333333,0.16384274303259344,-0.28024475524475523,0.07613551058107607,-0.2716017316017316,0.07002161491264398,-0.30485656721368126,0.01137716818401102,-0.00024066805964721247,3.381868583698453E-05,-1,-1
55,-0.4047034465960298,0.164321802891866,-0.6717948717948717,0.21932896286479767,-0.28853668261563004,0.06113389460730829,-0.29827260458839405,0.09272826037131292,-0.27110549165431147,0.026965988501261952,-0.00016465692934007457,4.2559826620202325E-05,-1,-1
60,-0.24181726803142412,0.0342173553515037,-0.3663003663003663,0.05169898539011677,-0.2297102897102897,0.024385743301830225,-0.1948450494829805,0.028630731987424676,-0.2450257218018288,0.008228100320345402,-0.00015698097650867362,2.681312782954152E-05,-1,-1
65,-0.3325674325674326,0.08107011595055129,-0.5409141583054626,0.4853200959677404,-0.2836056626300529,0.0965997732623337,-0.22285035035035036,0.05827115654285574,-0.22295299355470202,0.022294102983817846,-0.00015457571160440269,2.8362444824349586E-05,-1,-1
70,-0.30594771241830065,0.07693685014231481,-0.5191269841269841,0.18076647370188217,-0.2712121212121212,0.039401074469204336,-0.31880341880341884,0.1002444233257829,-0.24453807451136472,0.021797694999399847,-0.00012095910359794235,1.4140584117440833E-05,-1,-1
75,-0.27395276292335113,0.06497923714911945,-0.5778571428571428,0.15571428571428575,-0.2253921568627451,0.03249249462327449,-0.26782994782994785,0.030266446816636573,-0.24074332192532166,0.029015545217270254,-0.00015051253463953216,1.5238348615137936E-05,-1,-1
80,-0.34825396825396826,0.150910898444537,-0.6478787878787878,0.29024165859792583,-0.26942706416390627,0.07688791111622997,-0.20662590625669472,0.052720711979914577,-0.2110629495657968,0.0153774095201418,-0.00013437226443195117,1.7167825955950593E-05,-1,-1
85,-0.25501329080276447,0.049847017402626696,-0.5414285714285715,0.19881761856599872,-0.20791273943447858,0.04631737805547644,-0.22051036682615627,0.05154786366151517,-0.22338414526385483,0.01958547258784854,-0.00012696045893770697,2.5526092422240616E-05,-1,-1
90,-0.28073260073260076,0.11209260446497346,-0.46956746956746953,0.2804779205762001,-0.2314472107575556,0.1029491955820561,-0.17745484400656814,0.04583189220888757,-0.17329194252693916,0.007210303085428839,-0.00011761087481338541,2.1190713456873965E-05,-1,-1
95,-0.23435672514619882,0.07823153921960535,-0.38797664659733627,0.12516195623034415,-0.15973326301400473,0.02120540346364379,-0.22526248485664285,0.07922423745320738,-0.1873387071184736,0.021371422156703436,-0.0001156825175568945,8.193590825493613E-06,-1,-1
100,-0.19091896114760953,0.044062143541124726,-0.37163947163947164,0.08615940158634773,-0.17747266717518434,0.0274438156820483,-0.18124685771744592,0.045818931802332374,-0.19647880292627928,0.00795895203923285,-0.00011194303890952471,1.4639965410844284E-05,-1,-1
105,-0.24118786344699963,0.0461836175561117,-0.41338949938949937,0.17478115975969677,-0.22479185384845762,0.06393659726015312,-0.17787400654511454,0.0141317486940616,-0.1485711569298541,0.00936115645061651,-7.96837704293041E-05,3.780829284787583E-05,-1,-1
110,-0.38067488067488064,0.13613632133628942,-0.7778985507246376,0.5027434710561253,-0.33809299191374664,0.15121097348469945,-0.25463675213675213,0.05661851288376286,-0.1729808454701462,0.008755697290552226,-8.74859038246337E-05,2.1384377164563216E-05,-1,-1
115,-0.24906832298136647,0.04083112844526596,-0.538888888888889,0.10772621905369618,-0.21543489190548012,0.02489982447345399,-0.2115093795093795,0.06580388945231351,-0.1786047331031585,0.01058055756980905,-9.080191421050014E-05,7.641910633883286E-06,-1,-1
120,-0.26442836339861514,0.06399850888150795,-0.5777777777777777,0.08314794192830981,-0.22453468100526922,0.045198793475636954,-0.1991025641025641,0.04166883623542887,-0.16640836970914172,0.02122099006971924,-0.00010302370092308951,1.59559792282982E-05,-1,-1
125,-0.18412698412698408,0.03229680944345366,-0.3704761904761905,0.07428571428571429,-0.15427922402435149,0.02607921417517539,-0.12233283056812469,0.011445144921622555,-0.15609549476640636,0.017135015787199864,-8.882745403229208E-05,6.878950156506801E-06,-1,-1
130,-0.22797950467892586,0.04399631254129893,-0.5047619047619047,0.13027482240433771,-0.1825378372692951,0.060360573141196174,-0.20181851396685152,0.05936921516013338,-0.14576176366885246,0.006305946444976495,-6.845209010132756E-05,3.1628309977498635E-05,-1,-1
