n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,-4.173333333333334,1.233630594807232,-8.866666666666667,2.8759539480163987,-4.427380952380952,2.1667726295386682,-4.225,0.5722761571129799,-5.361772033661569,0.45955416283505823,-0.005391856789739643,0.003045457769001204,0,0
10,-4.438095238095238,1.74096957374026,-8.406666666666666,2.723429210878569,-7.2299999999999995,1.5269577597301112,-3.2738095238095233,0.334779177228317,-4.414523305505863,0.30682679202038465,-0.0035063873095876686,0.000985316643445913,-1,-1
12,-5.31452380952381,0.7625058640717223,-10.433333333333334,3.8309412826498805,-5.735714285714286,2.0189598756765412,-4.7555555555555555,1.3915796158181153,-6.05637818565935,0.7025540763645531,-0.0043324889351539445,0.0015969608736785873,-1,-1
14,-4.984126984126984,1.1631818161902925,-8.29642857142857,2.7777266435202814,-5.542857142857143,1.213061941689878,-5.366919191919192,1.4083864681358598,-5.1828041322666625,0.2171256059274125,-0.004442199449055602,0.0013054884580453842,-1,-1
16,-5.605461205461205,0.8547454686616021,-12.163333333333332,3.1588042744754614,-4.814879564879565,0.7710541870990483,-5.703697478991597,1.2821863609768753,-6.2103192650573344,0.43191252235230265,-0.004695313819580847,0.0018240686359981089,-1,-1
18,-6.903006775832864,1.9887208192127084,-15.76904761904762,3.736438820145372,-8.026853146853146,1.4281446197791199,-6.131649477973008,1.1902582130334056,-7.50642015334562,0.603573949940611,-0.007957755771840281,0.0035168386188601684,-1,-1
20,-7.777941176470589,1.4604736723922362,-21.124761904761908,3.0655342481788344,-8.650190985485104,1.4408676595809902,-6.488081771170006,0.6168495407420367,-8.805160864662472,0.4059154978752699,-0.006582254659266295,0.0016296577385521128,-1,-1
22,-8.538066260987154,2.754667707288867,-21.16031746031746,2.398886951105119,-10.537734487734488,1.4281369607672012,-9.058119658119658,1.0678936570033204,-10.316487630170537,0.6933215920061353,-0.007897200883888645,0.0014410660083705319,-1,-1
24,-7.56328320802005,1.3267526327613857,-18.144444444444442,5.819651680213545,-10.770741758241758,1.6285792374610726,-8.332724458204336,1.2367834919096823,-9.460073678697166,0.7358716004038697,-0.006382185107444417,0.0014819944499432135,-1,-1
26,-8.914889355742297,1.2596559014846385,-21.176515151515154,4.6677648036744745,-9.70718339967566,1.8071185449330853,-9.988573729008511,2.380554748489535,-10.665504147863691,0.825303500782686,-0.006458322087065108,0.0015420973472426364,-1,-1
28,-9.014585081976387,1.613537492668766,-22.41962481962482,6.798789506052384,-10.39673087825835,2.1733968026245756,-10.919025974025974,1.3994293466285084,-10.10989541890966,0.2348104632035178,-0.00782843160665954,0.0020174169042537935,-1,-1
30,-10.669689367874486,1.481458420545461,-28.98982905982906,5.009715700409899,-11.047477272727274,1.7433394690540904,-13.184125164690382,1.3144783165205711,-11.07385836939412,0.8268822774550904,-0.008213332019186557,0.0015980482922367094,-1,-1
32,-10.582416472416472,0.9942923678114874,-29.9178021978022,1.9159003800805903,-14.435452743713615,2.0877454348548405,-12.572664198546551,2.387611159884216,-12.666665124545972,0.4378171388063539,-0.009271790146057076,0.0007049850409366034,-1,-1
34,-10.2248063853327,1.355616023966536,-28.314468864468864,0.6389667616193708,-11.49295738045738,2.1685274459349086,-12.297384897360704,1.6888957271941467,-12.858078469527333,0.6682962798787735,-0.0078615349513335,0.0016155950349218836,-1,-1
36,-12.188461341525857,1.8734332264423825,-27.10200501253133,4.792794669287965,-12.727296768169634,1.7332039249069062,-13.24174188419919,2.720690654328434,-13.755647778020442,0.6164029639295828,-0.007604500126737096,0.001646076045380997,-1,-1
38,-11.109538030506567,0.39461583211653023,-37.21543859649123,8.643888467033143,-15.121481126971862,1.7675849472592433,-13.891299906743603,1.9377130570931054,-14.95944226325356,0.8681340449637301,-0.007568640902490714,0.0011909865474387853,-1,-1
40,-12.767345168674073,2.5721524006548457,-35.40409523809524,7.574587778161283,-16.63837438423645,2.4732207710254652,-14.790247476112631,2.216141261760368,-15.172462968015854,0.3432033110200327,-0.008449584230634395,0.000592728622019987,-1,-1
42,-10.58519298245614,1.4382367483451917,-33.81058823529412,3.6128353355586014,-13.308815057740407,1.8766128050146036,-13.928099280459213,1.0013025476881674,-15.225370849427645,0.5506314048401217,-0.006002792428932103,0.0012802136880557561,-1,-1
44,-13.048369238795289,1.2410704274197442,-38.80035989182443,3.4455696780044174,-17.34168996072638,1.4303866899717343,-14.628586575340083,0.7102817577709197,-17.058597339977233,0.6811549493808133,-0.009812216256300774,0.0011458180961064254,-1,-1
46,-12.07833996687488,1.166766348754569,-34.39443687650498,3.043973340209503,-16.05391374210621,2.074197811167097,-15.499673066943435,1.1029160833239426,-16.459831445958578,0.7939737142510317,-0.007292479958225147,0.0012948957289757746,-1,-1
48,-14.115973172806386,0.8924999400672146,-41.76537652742256,6.207371814000197,-16.212017543859652,2.0235192900045758,-16.743282694317173,2.525419394422337,-17.534832490774992,0.6731050986062119,-0.008071187421328483,0.002035726313258523,-1,-1
50,-13.4761162584692,1.4536505642224042,-40.72829117259552,7.465449780737761,-18.163681416783284,2.2935103304161926,-16.528291523172655,2.1023818247547226,-17.718474803370185,0.42016127901456857,-0.007961158283689197,0.0013623141496266825,-1,-1
52,-15.223290801923364,1.346886048806862,-46.736747600225854,9.772698292836363,-19.48576924750838,1.2424665703054067,-16.944667810569662,1.1654028919485029,-19.328104863650218,0.5188437763167263,-0.009041142700148035,0.0009489234145797056,-1,-1
54,-16.07174557906882,1.2618707672282818,-52.02378787878788,2.886615896079142,-21.063853490534736,3.3212086024730643,-21.02530928926162,1.3039022683770751,-20.253789777239852,0.6212487878951862,-0.009959180980523443,0.0026796095141253793,-1,-1
56,-14.160072680655379,0.670375673537803,-43.25851345755694,4.839288423076083,-19.6718025381659,1.6309095782772347,-16.53404357160455,1.5174945137752358,-18.45418179659529,0.6108961146988212,-0.00776423694912302,0.0013137227890054335,-1,-1
58,-16.912750211398613,1.0120666190428147,-54.11081613233787,4.337518959229275,-21.619571959418344,1.6135809809121913,-20.924801431439295,1.451210254786168,-21.21634802544669,0.6521955264686244,-0.008206380747474745,0.0011721407771899059,-1,-1
60,-14.936379346526195,0.9138979904346559,-48.59935936179376,5.458744390206211,-19.62598921011449,1.4502755439634536,-20.41730479522385,1.3724394525156294,-20.795248432328965,0.5604117862779368,-0.008251811309050217,0.0005498564638377348,-1,-1
62,-16.84553336107643,1.4165751462165883,-50.656111111111116,6.069247317366143,-20.953932601588942,0.8960278684478299,-18.785745111441706,1.4339924076436934,-21.723118957710774,0.8583119168575309,-0.008178530591592008,0.0006875986633379129,-1,-1
64,-16.26203351167517,0.5514756407566356,-57.4947619047619,7.76136580074477,-21.563239019428643,1.7157512192014406,-20.950664381773077,1.1261542678994485,-22.551260024911493,0.5474772075863161,-0.010499936818712674,0.004458513651003976,-1,-1
