n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,-0.8300000000000001,0.7180529228406496,-2,1.6431676725154984,-0.95,0.8426149773176358,-0.9166666666666667,0.9545214042184236,-1.6723268398268398,0.2642415067032574,-0.0014745381646427851,0.0013806838106446586,0,0
10,-2.5,1.2649110640673518,-4,2.0248456731316584,-1.7333333333333332,0.7118052168020874,-2.2500000000000004,0.8432740427115678,-1.6442445971714605,0.19934196290924588,-0.0014616200912156182,0.0007390361976423945,0,0
12,-1.9714285714285715,0.8743043882226064,-3.366666666666667,1.644519517805868,-2.273333333333333,0.8774711138012211,-1.8164285714285715,1.0500719120175357,-1.435438945206387,0.10883577618902707,-0.001977241172107065,0.0006780094380122807,0,0
15,-2.566666666666667,2.2696059374065602,-3.2333333333333334,1.9310331143946986,-1.5054761904761906,0.4020790639863573,-1.4340659340659339,0.29790786211894627,-1.7976784720655687,0.12880424324808548,-0.0019221744482429298,0.00065072719265186,-1,-1
16,-1.8647619047619048,0.22214375031719583,-2.7333333333333334,0.966321777555374,-1.6982128982128981,0.3560515155017552,-1.6497802197802198,0.35764826453579773,-1.3717571083688285,0.13014256818047418,-0.0025327807583307715,0.00026716248718262057,-1,-1
20,-1.4387445887445887,0.6534070093089731,-2.7095238095238097,1.3077823919064284,-1.3342063492063492,0.2929107362670562,-1.2345238095238096,0.44428214156681195,-1.5302052348379536,0.1305358444028751,-0.002558675381244425,0.0012293909237108113,-1,-1
24,-1.0957575757575757,0.25192445702581207,-2.099393939393939,0.6589565171238958,-1.2833375774552247,0.5883208635994733,-1.5040387063916474,0.47028758641679574,-1.4948066247435567,0.1160265795381276,-0.002921220389136471,0.0014853176997615962,-1,-1
28,-1.0364335664335664,0.20371596931007738,-2.2478897573015217,0.5668525404587206,-1.3339148052383347,0.44580068932941325,-1.2039415898111552,0.3126797983222657,-1.3623631145875335,0.07365633512164796,-0.0030706601251381978,0.0004775895026221663,-1,-1
32,-1.3882376882376883,0.14625203616209514,-2.4159848484848485,0.5237184498300383,-1.459089947089947,0.3777990929620228,-1.4527838827838828,0.26762508403661117,-1.443361684003569,0.07276321393588771,-0.0029180856097859023,0.0009037011715422497,-1,-1
36,-1.316304886166955,0.18282713282830362,-2.0417537172971953,0.1521177610722716,-1.5816394716394717,0.4199611208500354,-1.5645267268962921,0.3096852953457335,-1.4512319505682105,0.07373183417028709,-0.005375460997651594,0.0014717648014354449,-1,-1
40,-1.6842846767884248,0.3890083664632654,-2.4954808590102706,0.5563717081735791,-1.5444259225429302,0.1974886506483578,-1.5509514687100894,0.38113553950484463,-1.4306072474923648,0.10766116848819324,-0.004460328376251521,0.001129292227717998,-1,-1
44,-1.238216388321519,0.10479375897088879,-2.106111111111111,0.1895201868787805,-1.4044752554446407,0.18268898119919758,-1.2961831944726683,0.20978410242504653,-1.4338074313973588,0.08569437175667784,-0.005252415405284033,0.0016420883765841533,-1,-1
