n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,2.2,1.6,1,0.6324555320336759,2,2.5298221281347035,1.8,1.1661903789690602,28.4,5.535341001239218,3686,3737.4478993024104,0,0
10,3.4,1.2,2.4,0.8,3.2,0.39999999999999997,4.4,1.0198039027185568,33.6,4.2708313008125245,7365.2,6222.889856007416,0,0
12,5.6,1.2,2.8,0.9797958971132712,5.2,0.9797958971132712,5.6,2.0591260281974,57,5.403702434442518,14196,12430.199306527631,0,0
14,8.6,3.006659275674582,2.4,0.4898979485566356,7,4.33589667773576,7.8,2.2271057451320084,61.8,10.590561835898981,10445.4,12961.705869213358,0,0
16,9.4,3.7202150475476548,2.8,0.7483314773547882,6.2,2.925747767665559,6.8,2.227105745132009,63.4,2.0591260281974,25198,23738.50042441603,0,0
18,8.8,3.54400902933387,3.2,0.7483314773547882,7,3.286335345030997,8.6,3.8262252939417984,83.2,8.37615663654877,21067.4,24274.322075806773,0,0
20,11.4,4.409081537009721,3.4,0.4898979485566356,10,1.2649110640673518,9.8,3.249615361854384,94.8,9.239047569960878,25963.4,31884.544730009868,0,0
22,14.6,1.3564659966250536,4.4,0.7999999999999999,8,3.687817782917155,12,1.7888543819998317,109.8,10.49571341072154,31088.6,39590.54605129866,-1,-1
24,15.4,3.4985711369071804,4.6,1.3564659966250536,11.4,1.9595917942265424,10.6,3.006659275674582,117.8,13.977124167724918,35973,47813.419551418825,-1,-1
26,19.2,3.54400902933387,5.4,1.8547236990991407,11.4,2.5768197453450252,12.4,3.6110940170535577,138.6,14.513442045221389,42888.4,54902.77836175507,-1,-1
28,26.8,3.1874754901018454,6.2,2.3151673805580453,15,3.5777087639996634,14.8,5.706137047074843,136.8,4.354308211415448,50286.8,65464.52909904722,-1,-1
30,24.2,7.249827584156743,5.2,1.16619037896906,15.6,4.2708313008125245,17,4.1952353926806065,146.6,10.499523798725349,57964.8,78776.33894361937,-1,-1
32,29,7.563068160475615,6.4,1.9595917942265424,17.2,3.54400902933387,17.2,3.709447398198282,151.8,12.952219886953742,67015.4,88436.84248004334,-1,-1
34,31.6,10.44222198576529,7,1.6733200530681511,15.8,1.7204650534085253,21.4,6.2801273872430325,177.8,10.322790320451153,27754.2,4318.816800930551,-1,-1
36,32,10.89954127475097,7.2,2.039607805437114,24.2,4.749736834815167,18,2.756809750418044,185.2,17.278888853164144,141875.4,141832.9977185845,-1,-1
38,28.8,6.8527366796047255,6.8,3.249615361854384,21.2,4.915282290977803,15.8,5.706137047074843,206.6,19.865548066942427,24980,5998.023307723971,-1,-1
40,37,4.9396356140913875,9,1.6733200530681511,19.4,3.1368774282716245,22.8,4.48998886412873,204.4,11.60344776348823,36073.8,4100.831349860659,-1,-1
42,38.8,9.431860898041277,9.6,2.244994432064365,22,6.418722614352485,24.6,3.8262252939417984,245.4,21.11492363235065,189158.2,193931.68500933517,-1,-1
44,41.2,4.833218389437829,9.8,1.7204650534085253,24.2,3.3105890714493698,22.8,4.621688003316537,244,14.028542333400146,132724.4,175325.04459158136,-1,-1
46,46,12.13260071048248,10.8,3.4871191548325386,29.6,4.8,24.4,4.963869458396343,255.2,5.491812087098392,142292.6,195392.8060247869,-1,-1
48,53.2,5.15363949069005,10.8,2.5612496949731396,26.2,3.9698866482558417,29.2,5.2687759489277965,264,4.049691346263317,153239,214859.58956118295,-1,-1
50,48,7.615773105863909,11,2.9664793948382653,24.6,4.758150901348127,23.6,5.043808085167397,269.6,22.843817544359784,170312.4,234785.99193699777,-1,-1
52,68,12.696456198483101,11.2,3.9698866482558417,31.4,7.2277243998370615,29.6,4.963869458396343,310.6,23.182752209347363,175097,257282.48166169418,-1,-1
54,57.4,10.818502669038818,11.4,0.7999999999999999,28.8,5.946427498927402,30.2,4.308131845707603,302.6,16.426807358704856,192555.6,281873.84386821,-1,-1
56,70.2,14.878171930717832,9.8,2.1354156504062622,33.6,4.127953488110059,27,6.723094525588644,299.2,21.320412753978285,65496.6,19043.49197600062,-1,-1
58,77.2,7.782030583337487,14.6,2.33238075793812,34.6,4.454211490264017,34,1.6733200530681511,316.4,16.74037036627326,232476.2,325595.51492635766,-1,-1
60,79.2,10.067770358922575,13.6,2.8000000000000003,33.2,7.756287771866127,31.2,8.182909018191513,318.6,23.052982453470094,68223.8,8990.458528907187,-1,-1
62,81.6,9.971960689854328,15.2,2.7129319932501073,33.8,3.6000000000000005,36.2,2.7856776554368237,341.6,20.13554071784515,258345.8,375080.0234362795,-1,-1
64,69.4,15.768322675541617,14.6,3.4409301068170506,31.2,7.959899496852959,37.8,6.615134163416491,351.8,23.481056194302674,88083.4,4478.629772597865,-1,-1
66,89.6,16.218507946170636,15.2,2.481934729198171,39,5.89915248150105,34.6,3.4985711369071804,386.2,27.117522010685267,97353.8,8215.605647790066,-1,-1
68,100.8,11.651609330903607,14.2,2.481934729198171,40.6,5.351635264103861,41.8,4.995998398718719,375.8,15.445387661046258,324603.6,455440.82784379355,-1,-1
70,92.4,11.637869220780924,16.6,2.65329983228432,45.8,9.431860898041277,44.6,5.314132102234569,421.2,7.984985911070851,343782.6,490115.26118357095,-1,-1
72,102.2,19.8030300711785,17,2.8284271247461903,46.4,6.916646586316233,41.8,7.413501197140255,388.6,24.08817137102773,107283,14378.011461951197,-1,-1
74,104.2,14.17603611733548,15.4,0.48989794855663565,43.6,11.217842929904126,42.6,6.945502141674135,439.6,21.90525051214891,374498.8,553621.7405721708,-1,-1
76,104.2,19.041008376659047,14.8,2.1354156504062622,36.6,4.923413450036469,40.2,1.16619037896906,430.4,26.96367927416435,403347.4,589755.43959733,-1,-1
78,122.4,6.945502141674135,17,2.9664793948382653,42,6.723094525588644,45.6,10.248902380255165,446.4,20.313542280951395,436771.8,613423.778312318,-1,-1
80,112,12.96148139681572,13.8,1.1661903789690602,42.2,4.664761515876241,44.6,10.781465577554842,462.8,16.06735821471595,463388.8,648699.8363987461,-1,-1
82,117,21.147103820618085,18.8,2.7856776554368237,45.8,6.997142273814361,47.2,9.47417542586161,496.2,46.14065452504982,132348,26266.768571714336,-1,-1
84,115,6.54217089351845,19,2.6076809620810595,47.2,7.782030583337487,51.2,9.368030742904295,491.8,23.819319889535052,500821,730777.072456984,-1,-1
86,130.8,5.3065996645686395,17.8,3.1874754901018454,52,3.5777087639996634,38.2,5.268775948927796,482.6,35.10327620037766,160730.6,10708.810552064126,-1,-1
88,133.6,16.692513291892265,21.6,1.0198039027185568,50.4,9.499473669630333,47.4,8.639444426582072,526,20.53290042833696,551492.8,808368.4413685136,-1,-1
90,135,20.765355763867856,21.6,2.154065922853802,53.4,6.343500610861482,53.2,5.192301994298868,528.4,25.648391762447794,169142.4,13388.189968774717,-1,-1
92,155.2,7.4404300950953095,23.2,3.655133376499413,50.2,11.461239025515521,54.2,10.02796090937734,540.6,35.17157943567505,173368.4,11197.024472599853,-1,-1
94,145,23.366642891095847,17,2.756809750418044,50.8,9.282241108697834,50.4,9.134549797335389,557,17.158088471621774,188927,14662.39182398288,-1,-1
96,151.8,22.076231562474607,18.4,2.5768197453450252,60,4.560701700396552,56.2,7.30479294709987,587.8,28.131121556027587,183549.4,14156.276397414682,-1,-1
98,153,22.873565528793275,23.8,7.222188034107115,65.8,13.658696863171098,47.2,5.74108003776293,598.4,29.89046670763105,185940.6,17026.83139753254,-1,-1
100,156.4,16.267759526130202,21.4,5.083306010855534,53.2,9.431860898041277,56.4,4.586937976471886,611.6,26.635314903338383,730371,1052052.7157151394,-1,-1
102,160.8,21.44201483070096,22.4,1.7435595774162693,56,8.602325267042627,56.8,13.242356285797479,587,14,218945,28855.92251860959,-1,-1
104,177.6,14.759403781996074,23.6,2.5768197453450252,66.4,9.221713506718803,61.2,4.445222154178574,604.6,13.093509842666327,797017,1146888.3848294916,-1,-1
106,174,27.92848008753788,24.2,4.1182520563948,67,11.027239001672177,58,10.526157893552615,643.2,29.1917796648303,232700.8,25264.4036969013,-1,-1
108,187.4,26.45448922205832,22.4,2.0591260281974,65.8,4.664761515876241,67.2,2.227105745132009,640.4,18.55370582929459,229094.4,30109.483154647474,-1,-1
110,174,28.96894889359985,22.8,2.6381811916545836,62.4,11.99333148045196,63.4,5.3516352641038605,662.8,28.12401109372559,253904.2,18417.11874751314,-1,-1
112,194.2,24.822570374560325,26,4.049691346263317,60.2,6.305553108173779,71.6,5.71314274283428,673.6,28.118321429274545,224115.4,29802.82518554239,-1,-1
114,212.4,37.41978086520551,27.2,6.523802572120036,60.6,12.893409169028958,62.8,11.685888926393234,685.6,32.65333061113368,300349,40154.084011467625,-1,-1
116,198.4,9.024411338142782,25.2,5.5641710972974225,69.6,11.001818031580054,64.6,6.974238309665077,658,30.880414504990053,281400.4,38147.89574589927,-1,-1
118,213.4,19.2,26.6,4.882622246293481,74.4,11.825396399275586,73.2,10.283968105745954,701.2,24.17767565337909,293814,31749.04227216941,-1,-1
120,227,17.017637908946117,28.4,5.535341001239218,74,10,72,12.09958676980334,734.4,25.326665789242767,1076267.2,1553105.9376935496,-1,-1
122,208.2,15.051910177781423,27,0.8944271909999159,73.6,14.921125962875589,63,8.099382692526634,720,33.460424384636845,1117357.8,1613301.6317199212,-1,-1
124,242.8,25.039169315294785,26.6,2.576819745345025,74.8,7.626270385975047,75.4,5.4258639865002145,768.4,32.98848283871206,322831.4,49112.97706553737,-1,-1
126,241.2,9.368030742904295,26.2,4.955804677345547,80.4,10.87382177525455,75.6,6.974238309665077,728.6,32.462901903557544,342705.8,31343.199392531704,-1,-1
128,205.8,27.286626761107723,29.6,2.5768197453450252,82,17.099707599839242,69,6.899275324264136,746,62.38268990673615,1223922.2,1790222.121757342,-1,-1
130,219.4,10.190191362285598,26,5.621387729022079,70.4,12.626955294131678,75.6,8.957678270623477,770.8,17.290459797240786,339955.2,8050.791523819256,-1,-1
132,211.6,23.06165648863932,27.2,6.20966987850401,73.2,6.177378084592201,71.2,13.075167302944923,781.8,13.673331708109767,392855.4,21377.763864352135,-1,-1
134,249.2,20.32141727340886,29,3.63318042491699,84.6,10.613199329137279,72.6,7.889233169326408,797.2,14.593149077563758,2344543.6,2424265.8116081744,-1,-1
136,279.8,20.143485299222675,31.8,1.1661903789690602,82.2,12.921300244170476,77.6,11.39473562659529,819.4,16.752313273097542,330347.2,53671.69783936409,-1,-1
138,285.6,41.90751722543344,26.2,3.3105890714493698,86,13.870832707519762,79.8,12.073110618229256,832.6,36.919371608953476,1430005,2109390.3448520857,-1,-1
140,302,49.44491884915982,33,3.1622776601683795,90.2,11.88949115816148,82.4,5.885575587824865,832.6,44.39639625014625,394451.2,56413.22548622796,-1,-1
142,278.8,29.64725956981522,29,2.280350850198276,85.6,9.645724441429994,77.2,5.5641710972974225,884.4,21.90525051214891,411397.6,60104.038674950956,-1,-1
144,282,40.904767448306075,37.2,4.261455150532504,86,12.09958676980334,90.2,7.520638270785266,898.6,54.949431298240015,1565382.4,2296710.819832449,-1,-1
146,292.2,17.780888616714293,30.2,2.5612496949731396,87.8,15.471263684650973,88.6,13.763720427268202,890.4,23.465719677862,454277.8,47693.91285017408,-1,-1
