n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,1.6,1.019803902718557,1.2,0.7483314773547883,1.8,1.32664991614216,2,1.2649110640673518,23.8,2.1354156504062622,2929.8,232.85995791462304,0,0
10,3,0.8944271909999159,1.8,0.4,3.4,1.4966629547095764,3,0.6324555320336759,26.6,2.8705400188814645,4132.8,479.2900583154214,0,0
12,3.8,0.9797958971132712,1.8,0.4,3.2,1.32664991614216,3.6,1.2,35.4,3.6110940170535577,5898.8,966.8905625767582,0,0
14,6,2.1908902300206643,1.8,0.4000000000000001,5.6,1.624807680927192,3.2,0.7483314773547882,50.8,5.3814496188294845,7866,1783.2279719654466,0,0
16,4.8,1.469693845669907,2.4,0.4898979485566356,5,2.0976176963403033,4,1.4142135623730951,54,2.280350850198276,8818.6,825.981743139641,0,0
18,7,1.7888543819998317,2.8,1.32664991614216,4.6,1.8547236990991407,4,1.4142135623730951,58.4,4.31740662898458,9452.8,941.5815206342996,0,0
20,8.6,0.7999999999999999,3.4,0.8,8.2,1.32664991614216,6.2,2.0396078054371136,64,4.979959839195493,14385.6,3406.7429958833113,0,0
22,7,1.4142135623730951,2.6,1.2,8.6,1.624807680927192,6.2,1.469693845669907,73.4,7.172168430816443,14160.4,3112.0609634131524,-1,-1
24,5.6,1.8547236990991407,2.8,1.32664991614216,7.4,2.870540018881465,5,2.0976176963403033,72.2,15.548633380461448,16912.8,2038.8414749558142,-1,-1
26,12.2,1.6,4.8,0.9797958971132712,10,3.40587727318528,7.4,1.2,91.4,11.79152237838694,21039.4,2712.868562979047,-1,-1
28,13.6,3.4409301068170506,5.2,2.4,11.8,3.1240998703626617,10.2,1.6,108.6,8.475848040166836,23878.8,4512.906619906953,-1,-1
30,9.8,2.9257477676655586,4,1.0954451150103321,9.6,2.0591260281974,9,3.847076812334269,93.8,3.655133376499413,28158,5285.862427267664,-1,-1
32,11.6,3.1368774282716245,4.8,0.39999999999999997,9.2,3.9698866482558417,10.8,3.1874754901018454,106,15.949921629901509,31883.6,3141.24991683247,-1,-1
34,15.4,3.0724582991474434,6.8,3.059411708155671,11.4,4.127953488110059,12.4,1.4966629547095764,119,7.155417527999327,36515.8,6575.553129585373,-1,-1
36,15.8,1.1661903789690602,5.8,1.16619037896906,14.2,3.655133376499413,11,3.847076812334269,117.8,7.110555533852471,37844.2,7107.007679748208,-1,-1
38,10.4,4.498888751680798,5.4,1.9595917942265424,8,2.3664319132398464,10.6,3.6110940170535577,123.6,10.537551897855593,43266.8,4703.53239172433,-1,-1
40,15.4,2.4166091947189146,5.8,1.16619037896906,10.8,2.1354156504062622,10,2.9664793948382653,134.6,14.263239463740346,45638.4,7982.398852475363,-1,-1
42,20.2,4.534313619501853,7,1.0954451150103321,16.2,4.995998398718719,14,4.69041575982343,144,9.899494936611665,53581.4,7774.0264625224945,-1,-1
44,20.6,5.9531504264548865,7.2,0.7483314773547882,18.6,5.314132102234569,15.6,3.9293765408777004,144.4,5.953150426454887,55933,10763.472097794465,-1,-1
46,17.8,3.7629775444453557,6.4,1.0198039027185568,16.8,2.7856776554368237,13.8,4.069397989875161,150.6,8.333066662399863,59934,14655.730428743564,-1,-1
48,17.6,6.829348431585549,7.2,1.469693845669907,11.8,4.261455150532504,15.4,1.7435595774162693,156.4,14.759403781996074,67347.8,10393.274486897764,-1,-1
50,21,6.6932802122726045,5.6,1.4966629547095764,18.8,4.48998886412873,11.6,2.244994432064365,176.2,14.82430436816514,80095.6,13103.026453457232,-1,-1
52,23.2,6.43117407632541,6,1.8973665961010275,13.2,4.069397989875161,15.4,6.590902821313633,150.6,4.8,87132.2,16696.743699296578,-1,-1
54,22.4,7.2,6.8,2.3151673805580453,17.8,4.308131845707603,18.6,4.923413450036469,180,10.198039027185569,105958.4,17251.032776039818,-1,-1
56,26.4,7.657675887630659,6.4,2.870540018881465,17.4,4.454211490264017,16.6,4.079215610874228,168,16.186414056238647,100261.8,19751.484616605405,-1,-1
58,24.6,5.6780278266313555,9.6,2.65329983228432,20.8,4.578209256903839,21.2,3.9698866482558417,190.4,11.412274094149685,99740.8,8718.37217374895,-1,-1
