n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
6,0,0,0,0,0,0,0,0,-10.400555555555556,0.9510332263022487,-0.004291390250529713,6.840429547315897E-05,-1,-1
12,0,0,0,0,0,0,0,0,-2072.173444294497,147.19370509102217,-0.009954824352168495,0.0003661722401679347,-1,-1
18,0,0,0,0,0,0,0,0,-7520.012063672664,408.4071563551865,-0.015003053235557593,0.0001912177493689398,-1,-1
24,0,0,0,0,0,0,0,0,-17427.73062069662,727.9991249988761,-0.016421775609066852,0.004774331520414903,-1,-1
30,0,0,0,0,0,0,0,0,-34683.540752861845,904.3084062088466,-0.021966236185852424,0.004212984342546444,-1,-1
36,0,0,0,0,0,0,0,0,-58454.33327267088,1109.050312750029,-0.02646530616033747,0.006846333372200256,-1,-1
42,0,0,0,0,0,0,0,0,-94908.31441150302,3695.805531949121,-0.024175013889268987,0.0037860329725247013,-1,-1
48,0,0,0,0,0,0,0,0,-141180.44373590001,4357.452610836977,-0.032846888155211425,0.004627248837251709,-1,-1
54,0,0,0,0,0,0,0,0,-193825.78932036427,4220.889015381139,-0.030875953820948775,0.014067117588003294,-1,-1
60,0,0,0,0,0,0,0,0,-279731.7641417596,6638.0195050243665,-0.034104696808871404,0.00809532989787908,-1,-1
66,0,0,0,0,0,0,0,0,-364840.3276836249,11388.559038151396,-0.039590899315674916,0.018737430755629888,-1,-1
72,0,0,0,0,0,0,0,0,-472547.1632063019,12339.291682494715,-0.038905675866755494,0.019555363398504933,-1,-1
78,0,0,0,0,0,0,0,0,-604141.8694000404,9586.961850482758,-0.049795951136880255,0.008929497382630684,-1,-1
84,0,0,0,0,0,0,0,0,-749504.1069098841,16589.487646893376,-0.04505440147749863,0.023670384476578613,-1,-1
90,0,0,0,0,0,0,0,0,-915875.0654086474,17528.175835907205,-0.0471824569310744,0.023970987053737305,-1,-1
96,0,0,0,0,0,0,0,0,-1134787.3478757984,21777.294763968377,-0.062047504791987854,0.008656417757177631,-1,-1
102,0,0,0,0,0,0,0,0,-1347307.6453974745,21873.148517268044,-0.05041853289660782,0.02602890210943957,-1,-1
108,0,0,0,0,0,0,0,0,-1590961.77604709,19337.13042056686,-0.03524143218275563,0.029097793427860365,-1,-1
114,0,0,0,0,0,0,0,0,-1874337.0447620167,49002.602824724556,-0.05599776268744876,0.029682410159348735,-1,-1
120,0,0,0,0,0,0,0,0,-2154836.2893364793,15858.134162448325,-0.042071120207267845,0.021816915823761152,-1,-1
126,0,0,0,0,0,0,0,0,-2562180.0043662465,44761.38002256611,-0.07466265792638523,0.021328361618614827,-1,-1
132,0,0,0,0,0,0,0,0,-2903380.8069602684,53295.232812742186,-0.043490504140818634,0.03962472302775481,-1,-1
138,0,0,0,0,0,0,0,0,-3276812.782462559,30003.27908512482,-0.027286364660373163,0.039000131882445783,-1,-1
144,0,0,0,0,0,0,0,0,-3734506.9681795677,36374.576688285175,-0.10848949523924727,0.011688820991204408,-1,-1
150,0,0,0,0,0,0,0,0,-4259065.863490746,54513.567256827235,-0.04018472292562643,0.04763597288996078,-1,-1
156,0,0,0,0,0,0,0,0,-4796052.935139114,74645.72502179748,-0.02319167144195888,0.04412811361948394,-1,-1
162,0,0,0,0,0,0,0,0,-5328142.355939916,65384.88260744488,-0.0005184111267969778,0.0015966302465342075,-1,-1
168,0,0,0,0,0,0,0,0,-5899815.534999096,45580.71866676912,-0.05531632195548617,0.054343747819874506,-1,-1
174,0,0,0,0,0,0,0,0,-6551893.25191082,51032.17036823737,-0.10532710409854804,0.053285326479718294,-1,-1
180,0,0,0,0,0,0,0,0,-7277399.965344286,81591.34020854827,-0.0003707442616591882,0.0025812796459249066,-1,-1
186,0,0,0,0,0,0,0,0,-8147714.766301582,114266.65952126634,-0.09421850359181466,0.060781552546913815,-1,-1
192,0,0,0,0,0,0,0,0,-8746576.689288687,158597.78152887392,-0.07541967999939785,0.07050745825322327,-1,-1
198,0,0,0,0,0,0,0,0,-9636935.412422214,32485.32524966504,0.010698453919335679,0.01822606683836615,-1,-1
