n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
10,9.86E-06,3.2921725349683604E-06,1.018E-05,1.1702991070662235E-06,2.2880000000000005E-05,1.1651609330903606E-06,3.048E-05,1.0407189822425647E-05,0.0013144800000000002,5.513240063701206E-05,0.00439508,0.00011087079687636406,0.8312496,0
12,1.3320000000000001E-05,5.38939699780968E-06,1.6360000000000003E-05,3.378520386204588E-06,3.2200000000000003E-05,2.504396134799764E-06,3.683999999999999E-05,1.4446120586510412E-05,0.0017891400000000003,7.166080100026792E-05,0.00481762,0.0001591976934506278,2.8449589,0
14,2.322E-05,2.1921678767831623E-06,3.274E-05,1.1773801425198236E-05,5.4220000000000006E-05,4.260234735316822E-06,5.486E-05,1.3849707578140412E-05,0.00244662,0.0001708482180182163,0.00455756,0.0007735350712152617,15.1561201,0
15,3.1719999999999994E-05,1.3099526709007468E-05,3.5E-05,7.763246743470157E-06,0.00011203999999999999,1.3399194005610933E-05,0.00012518,2.2655630646706785E-05,0.00621744,0.0003307994594916987,0.00814662,0.0005107360743084438,-1,-1
18,5.016000000000001E-05,2.095562931529378E-05,0.00010584000000000002,2.5141964919234136E-05,0.00014624,1.6671124737101572E-05,0.00014374,2.2386478061544214E-05,0.0075895400000000005,0.00038909611974420876,0.010410260000000001,0.0016924312377169124,-1,-1
20,4.048E-05,1.640590137724837E-05,7.938E-05,3.778753233541455E-05,0.0002573,1.4596574940718109E-05,0.00030886,4.213063493468855E-05,0.014081159999999999,0.0005447139968827679,0.015049079999999998,0.0006151666681477465,-1,-1
24,8.118E-05,3.683158427219769E-05,0.00014629999999999998,6.024363866832746E-05,0.00032819999999999995,1.1512428067093402E-05,0.00034454,6.250563494597907E-05,0.017779899999999998,0.0005238331910064503,0.02024894,0.0014129736651473728,-1,-1
25,9.324E-05,3.423621474403968E-05,0.00017196,5.024478480399732E-05,0.00044286000000000005,1.6732555094784532E-05,0.0005125,6.495139721360886E-05,0.02643278,0.0013791867914100685,0.020038480000000004,0.000764863337858469,-1,-1
30,9.446000000000001E-05,3.61193909140229E-05,0.00033736,0.00013088111552091847,0.00073832,2.8445836250671215E-05,0.00081248,0.00020525555193465534,0.04055864,0.0006535142863013786,0.02075356,0.00208875874585841,-1,-1
35,0.00026592,9.703647561613107E-05,0.00049126,0.0001923200519966652,0.0011887400000000002,6.46547940991231E-05,0.00122686,9.60941330154969E-05,0.06580016,0.0026466312373279385,0.03095576,0.0025377258146616235,-1,-1
40,0.00022924,0.00013310695849579014,0.00060644,0.0003301300931451115,0.0015776000000000002,4.637050786868743E-05,0.00165562,0.0001516869328584371,0.0897994,0.00222028350982481,0.036386480000000006,0.002350738950542999,-1,-1
45,0.00010018000000000002,4.067807271737441E-05,0.00039378,0.00013331674163434988,0.00217708,3.380978556572052E-05,0.0021945399999999996,0.00010547770570125228,0.12113836,0.0014049696773952122,0.0463361,0.0024561133508044773,-1,-1
50,0.00036131999999999994,0.0002722951295928739,0.0007474599999999999,0.00037508578538782296,0.00289072,5.589176683555452E-05,0.00327046,0.00041473198863844585,0.1666064,0.006106519995873266,0.047059580000000004,0.0035211378827873247,-1,-1
55,0.0003228,0.00019081724240749314,0.0012641599999999998,0.0006015351048775125,0.00378152,0.0001336937006743399,0.0037836600000000003,0.0002221847033438619,0.20853134000000004,0.0031569173252399317,0.0577306,0.003906327151686094,-1,-1
60,0.00069402,0.0004631188244932395,0.0025765799999999998,0.0014655186623172018,0.0046010600000000006,3.117066569709419E-05,0.00537838,0.0006518231122014621,0.2673685,0.002240094972093833,0.06416642,0.0034291457090068382,-1,-1
65,0.00040629999999999996,0.0004740515035309982,0.004011539999999999,0.002317592143238322,0.00596822,0.00023984784676957195,0.00682142,0.0006511312138117786,0.33562062,0.0068312822999492435,0.07623196,0.004935579873368477,-1,-1
70,0.0008856600000000001,0.001145079238480901,0.00237832,0.0014424206382328284,0.006938560000000001,0.00012811267852948837,0.00695378,0.00021211803695112786,0.39924756000000006,0.007415699013471336,0.08419808,0.00491341289020168,-1,-1
75,0.00064402,0.00027224124154874113,0.00207398,0.0004928000909090826,0.00843796,0.000115196017292266,0.00821394,9.327571173676451E-05,0.4638017,0.0035235190858004563,0.08933864,0.008808451876374192,-1,-1
80,0.00022928000000000003,3.69574566224463E-05,0.0036101,0.004257688327719633,0.01010984,0.000424211520824223,0.01067192,0.0009723215978265625,0.5716323600000001,0.021816169419639188,0.09481016,0.01041683152088004,-1,-1
85,0.0004955999999999999,0.00011635875557945779,0.00301898,0.0008965950622215136,0.0119834,0.0004592472536662576,0.01145132,8.530581222871079E-05,0.6528928,0.005680234788105078,0.11263230000000002,0.00718636051196988,-1,-1
90,0.00083624,0.001025615081012365,0.00863388,0.005434451081535283,0.01372758,0.00028731525124852,0.01397436,0.0007168397048155187,0.77036116,0.005663690001262413,0.11366493999999998,0.006660901045534305,-1,-1
95,0.00030464,6.945532664958103E-05,0.007383599999999999,0.005493981913694292,0.017299440000000003,0.001355711456911094,0.015585499999999999,0.00040210384728326076,0.88469532,0.01170820210491772,0.11557754,0.005773731809705054,-1,-1
100,0.00078336,0.00025322505879158167,0.00610664,0.0010241076478573923,0.01818016,0.0003015567780700682,0.017593200000000003,0.0002217671932455289,0.9950021400000001,0.00879436361645346,0.12535082,0.006180608095131096,-1,-1
105,0.0023966,0.002629777770078681,0.0111761,0.006330835037497028,0.02081212,0.0005668102377339345,0.0211953,0.0009446980364116351,1.16672348,0.011420950397475697,0.25458758000000004,0.2271445706406596,-1,-1
110,0.00109354,0.00138249911479176,0.00705818,0.006208052186443023,0.02368278,0.0008896325542604658,0.023185,0.0006529288046946622,1.31294498,0.023746694662575653,0.15841272,0.012860747483004236,-1,-1
115,0.00102406,0.0004009803915405341,0.00628574,0.00233237339943672,0.026087120000000002,0.0002559866824660998,0.02557582,0.00014187775583226534,1.44794546,0.009636618477785774,0.15925742,0.007863232248738432,-1,-1
120,0.0007670600000000001,0.000253195644512302,0.00582246,0.0010246699304654158,0.030059979999999997,0.000792024291041632,0.03024346,0.0012555789686037287,1.64701308,0.004007105121356311,0.16903534000000003,0.009856381680231341,-1,-1
125,0.0008786999999999999,0.0005801088035877408,0.0081785,0.0021096462234223064,0.03314646,0.00027613980951684603,0.03441592,0.0016833008185110603,1.8404498400000002,0.005268850715516696,0.18138658,0.008098352394752902,-1,-1
130,0.0005863,0.0002671711810805948,0.0058622,0.0008805905314049204,0.0371017,0.0008913555138102873,0.0354595,0.00024437000634284145,2.01162596,0.01640182535458778,0.36877364,0.3286118287277109,-1,-1
135,0.00478574,0.004948575406963099,0.0527227,0.022815845237728973,0.041196340000000005,0.0021039119112738537,0.04090382,0.0025436041912215816,2.26164218,0.018617786769796297,0.5540319800000001,0.429718663141993,-1,-1
140,0.0008607399999999999,0.00034756960511529196,0.01654158,0.01265726327456295,0.04460382,0.001091290632966304,0.0443302,0.0038696253973737557,2.43996208,0.017950941952933817,0.21411088,0.009065808037102923,-1,-1
