n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,5.579999999999999E-06,3.0642454209805065E-06,5.4E-06,1.9068298298484843E-06,1.7780000000000003E-05,4.97570095564434E-06,2.084E-05,6.778672436399328E-06,0.0011410800000000003,0.00016862883976354702,0.00383252,0.001586047771537793,0.1039443,0
10,1.3359999999999999E-05,1.4127646654698014E-05,1.19E-05,3.8005262793460596E-06,2.5500000000000003E-05,3.986978806063558E-06,3.008E-05,5.758263627170955E-06,0.0014079599999999998,9.823051664325097E-05,0.00914618,0.002011100213713877,0.3903129,0
12,1.4539999999999998E-05,3.5034839802687834E-06,1.7899999999999998E-05,3.767757954009254E-06,3.796E-05,7.5138804888020425E-06,4.476E-05,1.7070629748196167E-05,0.0020299000000000003,0.0002143090572047761,0.010880400000000002,0.004260874343136629,1.5917029,0
14,3.8599999999999996E-05,2.4108172888047737E-05,2.438E-05,4.381506590203876E-06,4.026E-05,7.295368393713919E-06,6.267999999999999E-05,1.5924496852334142E-05,0.00255868,0.00011203694747716031,0.00949462,0.004739746364268873,3.586478,0
16,3.9420000000000005E-05,1.763467039669299E-05,3.714E-05,7.356792779465791E-06,6.45E-05,1.0891648176469894E-05,6.292E-05,1.3240151056540103E-05,0.00329874,0.00021094102114098133,0.01986518,0.008642464285468584,27.6432822,0
18,4.526E-05,1.5544593915570775E-05,6.156E-05,1.7139731619835823E-05,9.284E-05,4.332983267911382E-05,0.00012542,5.951928763014557E-05,0.004249640000000001,0.0004673063688844825,0.02185914,0.008662800469501766,71.9499939,0
20,8.172E-05,3.268212967356932E-05,7.792E-05,6.91387011737999E-06,0.00011622,2.1299896713364597E-05,0.00012182,3.622967844185206E-05,0.00507182,0.0005678080429159138,0.024079399999999997,0.011844506342266865,337.4364484,0
22,0.00011874000000000002,2.684947671743344E-05,0.00012784,2.3184529324530178E-05,0.0001019,2.1973620548284712E-05,0.00015826,3.029749824655494E-05,0.00755756,0.00046739751646751376,0.03324472,0.014895521332722803,-1,-1
24,0.00015892,3.3735820725158E-05,0.0001605,4.060359589987074E-05,0.00010796,2.2894243818043E-05,0.00015738,5.394450481745105E-05,0.007783179999999999,0.0009400311258676492,0.03687672,0.018701484772862285,-1,-1
26,0.0002141,4.373296239680088E-05,0.00022873999999999998,6.409738216183247E-05,0.00016811999999999998,1.7714897685281727E-05,0.00018636000000000002,4.0499412341415515E-05,0.00901326,0.0004194981411162628,0.041715779999999994,0.021255027925589746,-1,-1
28,0.00038296,4.154715874762076E-05,0.00031824,0.00010212460232480712,0.00019732000000000001,5.9278340057731036E-05,0.00020747999999999999,6.326257661524702E-05,0.01060486,0.0007191374461116597,0.05193844000000001,0.027410627275244907,-1,-1
30,0.0004222,0.00017096338789343173,0.00033504000000000004,6.0596587362656004E-05,0.00017886,3.140838104710269E-05,0.00032662,8.792668309449641E-05,0.012620799999999998,0.0011404030638331346,0.06195714000000001,0.03224823042683739,-1,-1
32,0.00065556,0.00014151410671731635,0.00048133999999999997,0.00012486725111092982,0.00026466,6.771663311181383E-05,0.00035472000000000005,0.0001305664489828838,0.0134383,0.0016938912137442596,0.07620958,0.03644002439908075,-1,-1
34,0.00069598,0.00022837900428892318,0.00062208,0.00013368020646303626,0.00029633999999999997,4.894023293773743E-05,0.00048328,0.00030553290755661657,0.01724952,0.002539149709174313,0.06713154,0.00267272152728263,-1,-1
36,0.000779,0.00023710614500683022,0.00074498,0.00017739482968790268,0.0004222999999999999,0.00011005556778282507,0.0006385200000000001,0.00015670307463480095,0.0206232,0.001893457718566749,0.11675292,0.06186612788301527,-1,-1
38,0.0009856,0.0002977217358541362,0.00083456,0.00035219020202157807,0.00040266,6.365854538080494E-05,0.00047132,0.0002546501553111641,0.023576759999999995,0.0024942631598129316,0.07230064,0.007993781238587907,-1,-1
40,0.0014071799999999998,0.00033389523147238863,0.0012224,0.00020854297398857633,0.0004001800000000001,0.0001292727101905116,0.0006433599999999999,0.00015844190859744148,0.0231247,0.003598360815149031,0.09606478,0.0035327156462981843,-1,-1
42,0.0014270399999999999,0.00033965124819437955,0.0014638,0.00030499860983289746,0.0005535,0.00019528544236578412,0.00075438,0.0002684254861223129,0.02742828,0.003159200271840961,0.18092698,0.08911832936947146,-1,-1
44,0.00229726,0.00042991736229187113,0.0017175799999999998,0.00026713492770508314,0.00050922,0.00011939193272579183,0.0006855,0.0002877624089418213,0.02780416,0.0018821299228267965,0.16435460000000002,0.07876540307127235,-1,-1
46,0.00230512,0.0004388600068358929,0.00211994,0.0006300415878336921,0.0006186599999999999,0.00015481058878513446,0.00072522,0.00016568622634365236,0.03280196,0.0021667986621742223,0.1918398,0.09262503921866916,-1,-1
48,0.0031853600000000004,0.0005133369599006094,0.0023945399999999997,0.0005238640189972967,0.00057408,9.832683051944673E-05,0.00105258,0.00016967900754070902,0.03792848,0.0021953728907864374,0.19160918,0.10506677356297565,-1,-1
