n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,5.6,3.0886890422961004,12.8,6.4,3.714285714285714,3.469987943283177,10.6,9.911609354691095,7.718048436741722,1.9523849569276261,4.545551811727752,1.4184115971071352,0,0
10,6.75,4.14427315702042,25,0,10.583333333333334,6.423481229918175,11.67,4.356226705660658,10.125,1.8131464364468746,5.573280192108536,1.7133504394098034,0,0
12,13.392857142857144,2.150434222881224,36,0,9.950000000000001,4.156520981141159,14.415000000000001,9.890470160715314,11.173265899352486,2.0664226637226575,4.7005731999064055,2.265118038910915,0,0
14,15.596251526251526,5.850169323416775,49,0,6.555244755244756,4.564406703343693,16.176190476190477,6.868085679942372,10.576157609445763,0.6611296279627386,5.44710737356082,2.12754700685547,0,0
16,18.63781746031746,3.592921613476215,64,0,20.44,9.628052762630666,16.13968253968254,9.50962117729997,14.057802921505887,1.4174048245541238,5.135159844038326,2.7501987981549134,0,0
18,18.642424242424244,4.949678825691854,81,0,24.56978021978022,15.35324033845073,36.472121212121216,17.026191286231196,14.397168594954726,1.986537666782259,5.629205348698784,2.24643652589825,0,0
20,32.20039215686275,6.572237158589363,100,0,21.97878787878788,5.835120544793238,21.55025974025974,6.160220122542026,13.92495622743239,2.647365870481387,5.008913064425298,1.917325953681413,0,0
22,35.755319974143504,7.96538670424259,121,0,15.954285714285714,6.947091007708749,25.755897435897435,9.918394495855209,21.441672645567603,2.292482587263806,5.846192632334858,2.177775618624996,-1,-1
24,38.46835020242915,8.968166635666286,144,0,9.890151515151516,5.813138992000124,23.445955988455985,10.151968037110198,18.98266529128598,2.151725529490295,5.5756271388337755,2.0647699284489343,-1,-1
26,42.36747600225861,4.127172891746887,169,0,23.453246753246752,5.4404679191178875,24.682499999999997,5.440413587219266,17.254859840295147,1.8495116593527539,4.796474278192472,1.6118280252805683,-1,-1
28,57.590248447204964,8.615944380820718,196,0,19.9498001998002,10.840154969902287,19.85997668997669,7.083148959139375,21.914529219467436,1.7795940169562643,5.067610067405668,1.7570862695685259,-1,-1
30,62.18226386806597,14.861876571383343,225,0,11.448345222029433,4.99489069397061,35.93666666666666,12.55333687378247,23.446566555262205,5.171381369485802,5.4783635235205725,1.9529026861253322,-1,-1
32,81.66828281902094,12.106192403948878,256,0,20.760100250626568,7.72155764447543,35.0694419306184,17.74376009699323,21.381360745948943,4.40112106096426,5.39809266651695,1.931914072752524,-1,-1
34,73.78554032853452,13.078475755858392,289,0,25.533951734539972,8.867834414380535,38.285803334891696,21.910605161451684,26.582879522308353,5.28999976852813,5.996789191137097,0.641117051997971,-1,-1
36,81.96229304029303,11.450169367034656,324,0,27.300755494505495,7.927407789120273,68.97085470085469,20.521513226521325,29.96986437156054,3.8983999175247432,4.527054879795986,2.571356455099693,-1,-1
38,105.93143191268192,17.138295505080986,361,0,28.362213545633598,11.871178143235902,39.825994005994005,24.628092598829937,29.06678585472634,2.9020345075639593,6.816995785223301,1.0517690939563922,-1,-1
40,115.66916666666665,17.889632760984497,400,0,26.127703081232493,14.325036808098957,48.901542161856256,17.925239299797788,27.898307375993703,7.9701741105835735,6.090151554405219,0.5532836896984847,-1,-1
42,110.89322344322345,18.341576701877443,441,0,34.94909844054581,12.495103776392444,50.99751125287967,21.905036144857334,29.821631007832217,4.486076365307038,5.3900699298374475,3.1275892265821197,-1,-1
44,161.0592490551598,23.03441000320866,484,0,27.120413508518773,9.363774399904308,42.875696184906715,21.979094648914913,29.935197740065764,4.635097842729814,5.171244984548633,1.8259830817472278,-1,-1
46,142.23173648247177,17.34194275344274,529,0,29.353934571175948,13.761975410656092,48.09952971226805,24.652825979889354,30.82797163039845,3.2134344845517564,5.880232835627549,2.223097585120083,-1,-1
48,161.70991238667494,17.403331490853457,576,0,27.292929325172576,12.213166875039528,49.96539989680083,12.320319859671798,35.67119399010716,2.24755649483109,5.453970626835897,2.0840372239258773,-1,-1
50,176.64285220627326,14.103804791429809,625,0,29.737394100568764,13.93505471012442,56.092715979672505,21.09378617722699,34.55863855874136,3.270384871231984,5.494337601537131,1.9974265269799132,-1,-1
52,182.80191387559807,21.39304709343587,676,0,27.977496651496654,13.63695315907631,63.78179620263578,23.02572564069105,34.29365728787131,1.8325586333343016,6.228444902761261,2.4201442340822794,-1,-1
54,193.51220505616644,42.09684310154188,729,0,26.178458048753402,10.102901727017796,47.205923488276426,15.294582232192932,30.009828484544176,3.2715626002839326,6.190201581763306,2.33132053589545,-1,-1
56,215.83506844643253,20.1591373660078,784,0,34.85103225234805,6.841077643567987,41.215358724134816,6.4170765231966715,35.19009341959863,2.8112072139963775,6.5835827809192535,1.2234892061010911,-1,-1
58,225.187141852794,11.888176415887623,841,0,37.03361087025003,18.151354524905575,49.52013748374043,15.31840353896269,32.831589781587425,4.99455393051289,5.5903716429893135,2.0157952748492103,-1,-1
60,261.150421866522,36.47735056220297,900,0,33.53327505827506,14.331044330357278,49.487193381331316,19.725637591650806,42.53672296047837,4.596379054774798,6.537472740384617,0.6333931054858718,-1,-1
62,261.3708643578376,48.328794955962884,961,0,28.964771805273834,7.648147613397729,50.61228193375252,19.098147629070095,42.36306895865961,1.6759450247456646,5.628309317473852,2.046896541291212,-1,-1
64,287.85736432811177,27.656870659774267,1024,0,35.739874573311106,13.348393489342211,67.4679473290218,18.532690506518605,41.531880134512654,3.6613121282964065,6.341289377394823,0.33653057425763827,-1,-1
66,275.7525076804489,27.877300487813386,1089,0,43.56000071217462,24.17005604589968,60.03972721587286,32.79233058540777,42.523135188617,4.843826850819908,6.107668008309512,0.27179188007321325,-1,-1
68,276.74822330105064,22.136911394998716,1156,0,43.58150793650794,17.016653443960323,67.44117910653551,14.65425292563993,45.95051592238585,7.119890099661167,5.328737325326451,1.9151565979828913,-1,-1
70,321.055027763033,40.19086299367017,1225,0,46.65724751439037,22.018751094981397,61.011676767676775,21.432844330482233,45.231332121427954,5.675012855437726,5.442045089114045,1.9471234755508353,-1,-1
72,381.1743085801394,37.42087621180002,1296,0,55.50394151383374,17.842548869212692,54.55202827216649,24.763874945605753,44.43636615891812,4.736856272140107,6.295558107744354,0.5570477056084001,-1,-1
74,320.547986378249,40.566416666158,1369,0,33.92089684389684,16.30263663754999,75.25179088179088,23.49801554301452,47.762443412041605,5.254288529803053,5.827367914257648,2.1387043982170755,-1,-1
76,410.85367195756317,43.3651349408096,1444,0,46.23532074113469,16.772571259805893,61.35244929866881,12.666849738484549,45.5176312938631,3.028922817903009,5.6566960610568175,2.0842162499641623,-1,-1
78,402.089807618602,50.360621554819005,1521,0,38.6641894892354,11.11223715572667,67.93979442611172,13.621945516338995,47.301725733351894,4.241342582587468,5.158971587627889,1.8220710805571916,-1,-1
80,422.1967280139855,30.057883421900666,1600,0,43.511513213981246,9.05827953719996,56.61333744686685,24.879469266978898,52.68883630069039,8.853568439443375,5.075229888128392,1.8031424847449482,-1,-1
