n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,15,0,15,0,15,0,15,0,15,0,15,0,15,0
10,26,0,25.6,0.4898979485566356,26,0,26,0.6324555320336759,25,0,25.2,0.39999999999999997,25,0
12,37,0,37,0,37.4,0.7999999999999999,37.4,0.4898979485566356,37,0,37.2,0.4,37,0
14,52.6,0.8,52,0.8944271909999159,51.8,0.9797958971132712,52.2,0.9797958971132712,51,0,51.6,1.2,51,0
16,67.8,0.7483314773547882,67.8,0.7483314773547882,68.6,0.4898979485566356,69.2,1.5999999999999999,67,0,68,1.0954451150103321,67,0
18,84.6,1.2,84.6,1.019803902718557,85.2,1.4696938456699067,86.2,1.4696938456699067,83.2,0.4,83.6,0.8,83,0
20,103.4,0.8,102.4,1.019803902718557,102.8,0.9797958971132712,103,0.6324555320336759,99.8,0.7483314773547882,100.4,1.019803902718557,99,0
22,128.2,1.7204650534085253,128.8,1.7204650534085253,127.2,1.5999999999999999,128.2,1.469693845669907,124.2,1.9390719429665315,125,2.280350850198276,-1,-1
24,155.8,0.4,154.4,2.4166091947189146,153,2.280350850198276,155.6,2.4166091947189146,149.2,1.9390719429665317,149,1.7888543819998317,-1,-1
26,182.4,1.7435595774162693,183.8,0.7483314773547882,184.2,4.874423042781576,186.6,3.261901286060018,181.2,1.6,180.2,2.993325909419153,-1,-1
28,209.4,3.0066592756745814,210.6,3.49857113690718,211.2,3.54400902933387,211.8,1.7204650534085253,207.2,1.469693845669907,207.4,0.4898979485566356,-1,-1
30,230.4,3.9799497484264794,230.2,1.469693845669907,231,2.280350850198276,232.4,3.3823069050575527,225.4,1.7435595774162693,228.6,5.238320341483518,-1,-1
32,273.6,4.586937976471886,272.4,4.882622246293481,273.8,6.4621977685614045,274.6,7.28285658241325,266.8,3.1240998703626617,264.8,2.7129319932501073,-1,-1
34,308.4,4.923413450036469,310.2,9.130169768410662,316.8,7.19444229944198,314.4,1.3564659966250538,303.8,3.1240998703626612,308.8,2.4819347291981715,-1,-1
36,335.2,7.833262411026457,329,3.521363372331802,335.2,9.765244492586962,342,3.286335345030997,327.4,2.5768197453450252,331.6,2.154065922853802,-1,-1
38,393.2,6.368673331236263,392,7.64198926981712,393,6.603029607687671,391.8,6.241794613730894,383.6,3.7202150475476548,389,4,-1,-1
40,426.4,8.2365041127896,425.2,5.912698199637792,425.2,7.4404300950953095,429.4,5.919459434779497,416.4,1.4966629547095764,419.4,2.727636339397171,-1,-1
42,458.6,5.276362383309167,459,3.40587727318528,467.8,5.418486873657626,468.4,8.63944442658207,454.2,2.7129319932501073,451.2,6.04648658313239,-1,-1
44,513,5.692099788303083,518,6.418722614352485,518.6,8.2365041127896,520.6,5.571355310873647,510.6,2.65329983228432,502.2,4.3999999999999995,-1,-1
46,557.8,6.968500556073739,550,5.403702434442518,551.4,7.2,556.8,5.1536394906900505,542.4,3.7202150475476548,537.2,4.48998886412873,-1,-1
48,602.2,3.655133376499413,600.4,7.631513611335564,619.6,12.893409169028956,606.6,5.885575587824865,592.2,6.493073232299171,594,4.560701700396552,-1,-1
50,655,5.830951894845301,658.2,8.423775875461075,653.8,7.025667228100119,662.6,7.337574531137657,643.6,2.0591260281974,645.2,6.554387843269576,-1,-1
52,705.4,5.535341001239218,715.4,11.842297074469968,716,12.328828005937952,717.4,9.372299611087985,702.8,4.874423042781577,699.2,9.987992791347018,-1,-1
54,780.2,4.019950248448357,776.6,8.212186067059124,782.2,13.49666625504239,777.2,9.516301802696255,766.8,7.573638491504595,765.4,6.651315659326356,-1,-1
56,817,11.045361017187261,820.6,13.661625086350451,825.4,10.781465577554842,822.8,15.625619987699686,799.8,6.43117407632541,804.8,12.998461447417537,-1,-1
58,911.8,7.19444229944198,909.8,12.006664815842907,919,4.69041575982343,918,12.280065146407,902.2,1.9390719429665317,898.2,6.584831053261731,-1,-1
