n,SimpleHc,SimpleHcStd,SteepestHc,SteepestHcStd,FirstChoiceHc,FirstChoiceHcStd,StochasticHc,StochasticHcStd,RandomRestart,RandomRestartStd,SimAn,SimAnStd,BranchAndBound,BranchAndBoundStd
8,-3.5100000000000002,1.400142849854971,-9.2,4.4788391353117385,-3.453333333333333,1.1670665981187383,-9.633333333333335,7.492514783287237,-4.726802362707534,0.39584552875611473,-0.004034848823195519,0.0022572404296152854,0,0
10,-15.080000000000002,7.431392870788087,-19.933333333333334,5.56337227867335,-19.266666666666666,4.035398920112415,-12.9,4.8735111686658845,-11.051453684922246,0.4671309158640703,-0.010838768914588296,0.005843272643287448,0,0
12,-9.46959706959707,4.125685369764732,-22.166666666666664,5.779273310719956,-10.155555555555555,3.271160929572328,-11.332857142857142,2.823934149662958,-10.091158163651912,0.8049643663832996,-0.010415111036913869,0.007987939484364463,0,0
15,-8.67930402930403,1.787838165904344,-26.68,6.373193861793316,-13.006233766233768,2.952516197026723,-12.935757575757577,3.6795288555349606,-11.757000791502994,1.1458885881154326,-0.018496745396768592,0.00558480577315856,-1,-1
16,-11.272121212121212,1.6478222821789807,-25.59,4.733328638495324,-9.643939393939394,1.8303757761983366,-9.96388888888889,1.8104122714433288,-10.734705213654228,1.1170030724913722,-0.007520047297725249,0.004947934958161019,-1,-1
20,-12.33589533606312,3.329071742454463,-41.71142857142858,9.591365920803842,-14.910848614749543,2.662370995687016,-16.24068181818182,6.652437757854664,-12.912678427933766,1.1674942759332554,-0.017096466189397634,0.003329456237454172,-1,-1
24,-11.509097891355955,1.1505131096933676,-38.265079365079366,7.501012949148302,-16.90501391191928,4.707394164420119,-13.831047619047618,1.1191521896430203,-15.505491533193574,1.2895664751011682,-0.025056885691434806,0.014396237018575099,-1,-1
28,-17.150489807033928,2.4921928915976013,-39.46021978021978,4.0887201966232185,-16.489715099715102,2.935285006989254,-16.985787751285645,1.879277537349395,-18.45419057583949,0.6780367956442425,-0.016431464341502455,0.0027055856925138695,-1,-1
32,-13.26408249158249,2.9166431086741307,-40.532874493927125,11.2090940898816,-18.011184049216503,2.4079694981280055,-17.3508522209738,2.2216179021909186,-18.600729570356002,0.585509850224501,-0.01700392759605223,0.0058522276545929855,-1,-1
36,-17.787250051535768,1.8369687191342712,-52.63921469397475,13.327529504401221,-20.396959511077156,3.6913268633398126,-21.828296506653597,2.527542689670718,-22.412922090770092,1.0147389897697592,-0.021344125371515935,0.004823698777729036,-1,-1
